FoodID~Chapter~Food Name~25-hydroxyvitamin D3~Acetic acid (grams)~Alanine~Alanine (/g N)~Alanine (grams)~Alcohol~Alpha-carotene~Alpha-tocopherol~Aluminium~Arginine~Arginine (/g N)~Arginine (grams)~Arsenic~Ash~Asparagine~Asparagine (/g N)~Asparagine (grams)~Aspartic acid~Aspartic acid (/g N)~Aspartic acid (grams)~Available carbohydrate by difference~Available carbohydrate, FSANZ~Available carbohydrates by weight~Available carbohydrates in monosaccharide equivalent~Beta-carotene~Beta-carotene equivalents~Beta-tocopherol~Beta-tocopherol + Gamma-tocopherol~Biotin~Boron~Cadmium~Caffeine~Calcium~Carbohydrate by difference, FSANZ~Carbohydrate exchanges~Cesium~Chloride~Cholecalciferol (Vitamin D3)~Cholesterol~Chromium~Citric acid (grams)~Cobalt~Copper~Cystine~Cystine (/g N)~Cystine (grams)~Delta-tocopherol~Dietary folate equivalents~Disaccharides, total~Disaccharides, total (monosaccharide equivalents)~Dry matter~Edible portion~Energy, total metabolisable (kcal)~Energy, total metabolisable (kcal, including dietary fibre)~Energy, total metabolisable (kJ)~Energy, total metabolisable (kJ, including dietary fibre)~Energy, total metabolisable, available carbohydrate, FSANZ (kcal)~Energy, total metabolisable, available carbohydrate, FSANZ (kJ)~Energy, total metabolisable, carbohydrate by difference, FSANZ (kcal)~Energy, total metabolisable, carbohydrate by difference, FSANZ (kJ)~Ergocalciferol (Vitamin D2)~Fat, total~Fatty acid 10:0~Fatty acid 10:0 (/100g TFA)~Fatty acid 10:1~Fatty acid 10:1 (/100g TFA)~Fatty acid 12:0~Fatty acid 12:0 (/100g TFA)~Fatty acid 12:1~Fatty acid 12:1 (/100g TFA)~Fatty acid 13:0~Fatty acid 13:0 (/100g TFA)~Fatty acid 14:0~Fatty acid 14:0 (/100g TFA)~Fatty acid 14:1~Fatty acid 14:1 (/100g TFA)~Fatty acid 14:1 omega-5~Fatty acid 14:1 omega-5 (/100g TFA)~Fatty acid 15:0~Fatty acid 15:0 (/100g TFA)~Fatty acid 15:1~Fatty acid 15:1 (/100g TFA)~Fatty acid 16:0~Fatty acid 16:0 (/100g TFA)~Fatty acid 16:1~Fatty acid 16:1 (/100g TFA)~Fatty acid 17:0~Fatty acid 17:0 (/100g TFA)~Fatty acid 17:1~Fatty acid 17:1 (/100g TFA)~Fatty acid 18:0~Fatty acid 18:0 (/100g TFA)~Fatty acid 18:1~Fatty acid 18:1 (/100g TFA)~Fatty acid 18:1 omega-7~Fatty acid 18:1 omega-7 (/100g TFA)~Fatty acid 18:1 omega-9~Fatty acid 18:1 omega-9 (/100g TFA)~Fatty acid 18:2~Fatty acid 18:2 (/100g TFA)~Fatty acid 18:2 omega-6~Fatty acid 18:2 omega-6 (/100g TFA)~Fatty acid 18:3~Fatty acid 18:3 (/100g TFA)~Fatty acid 18:3 omega-3~Fatty acid 18:3 omega-3 (/100g TFA)~Fatty acid 18:3 omega-6~Fatty acid 18:3 omega-6 (/100g TFA)~Fatty acid 18:4~Fatty acid 18:4 (/100g TFA)~Fatty acid 18:4 omega-3~Fatty acid 18:4 omega-3 (/100g TFA)~Fatty acid 19:0~Fatty acid 19:0 (/100g TFA)~Fatty acid 20:0~Fatty acid 20:0 (/100g TFA)~Fatty acid 20:1~Fatty acid 20:1 (/100g TFA)~Fatty acid 20:1 omega-11~Fatty acid 20:1 omega-11 (/100g TFA)~Fatty acid 20:1 omega-9~Fatty acid 20:1 omega-9 (/100g TFA)~Fatty acid 20:2~Fatty acid 20:2 (/100g TFA)~Fatty acid 20:2 omega-6~Fatty acid 20:2 omega-6 (/100g TFA)~Fatty acid 20:3~Fatty acid 20:3 (/100g TFA)~Fatty acid 20:3 omega-3~Fatty acid 20:3 omega-3 (/100g TFA)~Fatty acid 20:3 omega-6~Fatty acid 20:3 omega-6 (/100g TFA)~Fatty acid 20:4~Fatty acid 20:4 (/100g TFA)~Fatty acid 20:4 omega-3~Fatty acid 20:4 omega-3 (/100g TFA)~Fatty acid 20:4 omega-6~Fatty acid 20:4 omega-6 (/100g TFA)~Fatty acid 20:5~Fatty acid 20:5 (/100g TFA)~Fatty acid 20:5 omega-3~Fatty acid 20:5 omega-3 (/100g TFA)~Fatty acid 21:0~Fatty acid 21:0 (/100g TFA)~Fatty acid 21:5~Fatty acid 21:5 (/100g TFA)~Fatty acid 21:5 omega-3~Fatty acid 21:5 omega-3 (/100g TFA)~Fatty acid 22:0~Fatty acid 22:0 (/100g TFA)~Fatty acid 22:1~Fatty acid 22:1 (/100g TFA)~Fatty acid 22:1 omega-11~Fatty acid 22:1 omega-11 (/100g TFA)~Fatty acid 22:1 omega-9~Fatty acid 22:1 omega-9 (/100g TFA)~Fatty acid 22:2~Fatty acid 22:2 (/100g TFA)~Fatty acid 22:2 omega-6~Fatty acid 22:2 omega-6 (/100g TFA)~Fatty acid 22:4~Fatty acid 22:4 (/100g TFA)~Fatty acid 22:4 omega-6~Fatty acid 22:4 omega-6 (/100g TFA)~Fatty acid 22:5~Fatty acid 22:5 (/100g TFA)~Fatty acid 22:5 omega-3~Fatty acid 22:5 omega-3 (/100g TFA)~Fatty acid 22:5 omega-6~Fatty acid 22:5 omega-6 (/100g TFA)~Fatty acid 22:6~Fatty acid 22:6 (/100g TFA)~Fatty acid 22:6 omega-3~Fatty acid 22:6 omega-3 (/100g TFA)~Fatty acid 23:0~Fatty acid 23:0 (/100g TFA)~Fatty acid 24:0~Fatty acid 24:0 (/100g TFA)~Fatty acid 24:1~Fatty acid 24:1 (/100g TFA)~Fatty acid 4:0~Fatty acid 4:0 (/100g TFA)~Fatty acid 6:0~Fatty acid 6:0 (/100g TFA)~Fatty acid 8:0~Fatty acid 8:0 (/100g TFA)~Fatty acid cis 16:1~Fatty acid cis 16:1 (/100g TFA)~Fatty acid cis 18:1~Fatty acid cis 18:1 (/100g TFA)~Fatty acid cis 18:1 omega-7~Fatty acid cis 18:1 omega-7 (/100g TFA)~Fatty acid cis 18:1 omega-9~Fatty acid cis 18:1 omega-9 (/100g TFA)~Fatty acid cis 18:2~Fatty acid cis 18:2 (/100g TFA)~Fatty acid cis, trans 18:2 omega-9, 11~Fatty acid cis, trans 18:2 omega-9, 11 (/100g TFA)~Fatty acid cis,cis 18:2 omega-6~Fatty acid cis,cis 18:2 omega-6 (/100g TFA)~Fatty acid trans 16:1~Fatty acid trans 16:1 (/100g TFA)~Fatty acid trans 18:1~Fatty acid trans 18:1 (/100g TFA)~Fatty acid trans 18:1 omega-7~Fatty acid trans 18:1 omega-7 (/100g TFA)~Fatty acid trans 18:1 omega-9~Fatty acid trans 18:1 omega-9 (/100g TFA)~Fatty acid trans 18:2~Fatty acid trans 18:2 (/100g TFA)~Fatty acid trans 18:2 omega-6~Fatty acid trans 18:2 omega-6 (/100g TFA)~Fatty acid trans 18:3 omega-3~Fatty acid trans 18:3 omega-3 (/100g TFA)~Fatty acids, total~Fatty acids, total long chain polyunsaturated omega-3~Fatty acids, total long chain polyunsaturated omega-3 (/100g TFA)~Fatty acids, total monounsaturated~Fatty acids, total monounsaturated (/100g TFA)~Fatty acids, total monounsaturated trans~Fatty acids, total monounsaturated trans (/100g TFA)~Fatty acids, total polyunsaturated~Fatty acids, total polyunsaturated (/100g TFA)~Fatty acids, total polyunsaturated omega-3~Fatty acids, total polyunsaturated omega-3 (/100g TFA)~Fatty acids, total polyunsaturated omega-6~Fatty acids, total polyunsaturated omega-6 (/100g TFA)~Fatty acids, total polyunsaturated trans~Fatty acids, total polyunsaturated trans (/100g TFA)~Fatty acids, total saturated~Fatty acids, total saturated (/100g TFA)~Fatty acids, total trans~Fatty acids, total trans (/100g TFA)~Fibre, total dietary~Fibre, water-insoluble~Fibre, water-soluble~Fluoride~Folate food, naturally occurring food folates~Folate, total~Folic acid, synthetic folic acid~Fructose~Gamma-tocopherol~Glucose~Glutamic acid~Glutamic acid (/g N)~Glutamic acid (grams)~Glycine~Glycine (/g N)~Glycine (grams)~Glycogen~Glycogen (monosaccharide equivalents)~Histidine~Histidine (/g N)~Histidine (grams)~Hydroxyproline~Hydroxyproline (/g N)~Hydroxyproline (grams)~Iodide~Iron~Isoleucine~Isoleucine (/g N)~Isoleucine (grams)~Lactic acid (grams)~Lactose~Lactose (monosaccharide equivalents)~Lead~Leucine~Leucine (/g N)~Leucine (grams)~Lithium~Lutein~Lycopene~Lysine~Lysine (/g N)~Lysine (grams)~Magnesium~Malic acid (grams)~Maltodextrin~Maltose~Maltose (monosaccharide equivalents)~Manganese~Mercury~Methionine~Methionine (/g N)~Methionine (grams)~Molybdenum~Monosaccharides, total~Niacin equivalents from tryptophan~Niacin equivalents, total~Niacin, preformed~Nickel~Nitrogen, total~Nitrogen-to-protein conversion factor~Organic acids, total (grams)~Oxalic acid (grams)~Pantothenic acid~Phenylalanine~Phenylalanine (/g N)~Phenylalanine (grams)~Phosphorus~Phytosterols, total~Polysaccharides, non-starch~Polysaccharides, non-starch, water-insoluble~Polysaccharides, non-starch, water-soluble~Potassium~Proline~Proline (/g N)~Proline (grams)~Protein, total; calculated from total nitrogen~Proximates, total~Quinic acid (grams)~Retinol~Riboflavin~Rubidium~Selenium~Serine~Serine (/g N)~Serine (grams)~Silicon (acid soluble)~Sodium~Starch, resistant~Starch, total~Starch, total (monosaccharide equivalents)~Succinic acid (grams)~Sucrose~Sucrose (monosaccharide equivalents)~Sugars, total~Sugars, total (monosaccharide equivalents)~Sulphur~Taurine~Taurine (/g N)~Taurine (grams)~Thiamin~Threonine~Threonine (/g N)~Threonine (grams)~Tin~Total carbohydrate by difference~Total carbohydrates by summation~Total fat-to-total fatty acids conversion factor~Tryptophan~Tryptophan (/g N)~Tryptophan (grams)~Tyrosine~Tyrosine (/g N)~Tyrosine (grams)~Valine~Valine (/g N)~Valine (grams)~Vanadium~Vitamin A, retinol equivalents~Vitamin B12~Vitamin B6~Vitamin C~Vitamin D; calculated by summation~Vitamin E, alpha-tocopherol equivalents~Vitamin K~Water~Zeaxanthin~Zinc
X10~X~Bean, seed vegetable, boiled, drained, Haricot~~~279.84~264~0.28~0~0~~~379.48~358~0.38~~0.9~~~~800.3~755~0.8~13.58~15.2~15.2~16.67~0~0~~~0.5~~~0~65~13.58~1.52~~1~0~0~~~~0.14~53~50~0.05~~140~0.6~0.63~30.4~100~91.8~109.4~389.53~459.93~110.03~459.93~103.42~432.3~0~0.5~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.4~~~0.045~~~~0.221~~~~~~~~0.133~~~~8.8~~~~140~140~0~0.1~~0.1~980.5~925~0.98~250.16~236~0.25~~~189.74~179~0.19~~~~0.13~2.5~279.84~264~0.28~~0~0~~509.86~481~0.51~~~~480.18~453~0.48~45~~~0~0~556~~74.2~70~0.07~~0.2~1.08~1.88~0.8~~1.06~6.25~~~0.26~349.8~330~0.35~120~~6.1~3.4~2.7~320~230.02~217~0.23~6.63~101.63~~0~0.06~~0.7~369.94~349~0.37~~15~~14.4~15.84~~0.6~0.63~0.8~0.83~46~~~~0.09~270.3~255~0.27~~22.38~24~0.8~63.6~60~0.06~169.6~160~0.17~309.52~292~0.31~~0~0~0.16~0~0~0.07~~69.6~~1
X100~X~Potato, root vegetables, stem tuber, flesh, raw, combined cultivars~~~~~~0~~0.08~~~~~~0.97~~~~~~~17.04~15.44~15.44~16.96~~6~~~0.1~144~2.75~0~4.39~17.04~1.54~~55~0~0~3.97~~~0.19~~~~~14~0.1~0.11~21.83~84~70.55~73.95~299.76~313.36~74.97~313.36~81.46~340.52~0~0.06~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.048~~~0.001~~~~0.031~~~~~~~~0.014~~~~1.7~~~~14~14~0~0.05~~0.15~~~~~~~~~~~~~~~0.4~0.57~~~~~0~0~0~~~~~~~~~~22.9~~~0~0~106~~~~~~0.2~0.5~1.39~0.89~~0.33~6.25~~~0.38~~~~46.1~~1.4~0.5~0.9~484~~~~2.06~98.4~~0~0~~0.27~~~~~2.54~~15.14~16.65~~0.1~0.11~0.3~0.31~32~~~~0.09~~~~~18.74~17.14~0.8~~~~~~~~~~~1~0~0.03~12.4~0~0.08~~78.17~~0.2
X1001~X~Baked beans, in tomato sauce, canned, Watties~~~~~~0~0~0~36~~~~0.1~2~~~~~~~16.2~12.55~12.55~13.53~80~80~~~~220~0.64~0~35~16.2~1.26~0.28~~0~0~2~~1.4~0.17~~~~0~37.5~2.35~2.47~29~100~75.6~86~320.55~362.15~86.64~362.15~101.48~424.2~0~0.6~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.48~~~0~~~~0.3~~~~~~~~0.1~~~~5.2~~~~37.5~37.5~0~0.8~0~0.8~~~~~~~~~~~~~~~3~1.2~~~~~0.05~0.05~0.1~~~~2~~~~~~29~~~2.1~2.21~330~0.1~~~~22~1.6~0.75~1.17~0.42~28~0.8~6.25~~~~~~~90~~5.15~3.1~2.05~280~~~~5~96.35~~0~0~0.21~2.8~~~~650~470~~8.6~9.46~~0.2~0.21~3.95~4.07~38~~~~0.01~~~~6100~21.4~17.75~0.8~~~~~~~~~~11~13.36~0~0.12~0~0~0~~71~~0.55
X1002~X~Baked beans, in tomato sauce, canned, Pam's~~~~~~0~0~0~130~~~~0.1~2~~~~~~~11.3~10.7~10.7~11.49~80~80~~~~170~0.43~0~41~11.3~1.07~0.1~~0~0~1~~1.1~0.16~~~~0~37.5~2.35~2.47~24.1~100~68.2~78.6~289.1~330.7~79.11~330.7~81.56~340.9~0~0.6~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.48~~~0~~~~0.3~~~~~~~~0.1~~~~5.2~~~~37.5~37.5~0~0.8~0~0.8~~~~~~~~~~~~~~~2.6~1.1~~~~~0.05~0.05~0.36~~~~1.6~~~~~~25~~~2.1~2.21~280~0.1~~~~19~1.6~0.84~1.26~0.42~15~0.8~6.25~~~~~~~75~~5.15~3.1~2.05~220~~~~5~99.4~~0~0~0.13~1.6~~~~1200~400~~6.75~7.43~~0.2~0.21~3.95~4.07~32~~~~0.01~~~~3900~16.5~15.9~0.8~~~~~~~~~~5~13.36~0~0.12~0~0~0~~75.9~~0.47
X1003~X~Baked beans, in tomato sauce, canned, Oaks~~~~~~0~0~0~41~~~~0.1~2~~~~~~~14.7~10.95~10.95~11.79~80~80~~~~200~0.29~0~42~14.7~1.1~0.35~~0~0~1~~1.2~0.19~~~~0~37.5~0.3~0.32~27.5~100~69.2~79.6~293.35~334.95~80.13~334.95~95.38~398.7~0~0.6~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.48~~~0~~~~0.3~~~~~~~~0.1~~~~5.2~~~~37.5~37.5~0~1.4~0~1~~~~~~~~~~~~~~~2.8~1.2~~~~~0.05~0.05~0.49~~~~1.9~~~~~~27~~~0.05~0.05~340~0.1~~~~8.3~2.4~0.75~1.17~0.42~86~0.8~6.25~~~~~~~84~~5.15~3.1~2.05~240~~~~5~96.25~~0~0~0.22~0.47~~~~730~480~~8.25~9.08~~0.2~0.21~2.7~2.72~36~~~~0.01~~~~6900~19.9~16.15~0.8~~~~~~~~~~11~13.36~0~0.12~0~0~0~~72.5~~0.52
X1004~X~Baked beans, in tomato sauce, canned, composite~~~~~~0~0~0~~~~~0.1~2~~~~~~~17.5~11.95~11.95~12.87~80~80~~~~~~0~37.3~15.17~1.2~~~0~0~~~~0.17~~~~0~37.5~1.94~2.04~27.97~100~73.21~83.61~310.39~351.99~84.21~351.99~97.27~406.61~0~0.6~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0~~~~~~~~~~~~~~~~~~~~0~~0~~0~0~0.48~~~0~0~~~0~0~~~~~~~0~0~~~5.2~~~~37.5~37.5~0~0.92~0~0.84~~~~~~~~~~~~~~~2.9~1.19~~~~~0.05~0.05~0.22~~~~~~~~~~28~~~1.69~1.77~324.5~~~~~~1.76~0.76~1.18~0.42~~0.8~6.25~~~~~~~86.55~~5.15~3.1~2.05~263~~~~5~94.45~~0~0~0.2~2.15~~~~~461.5~~8.25~9.08~~0.2~0.21~3.7~3.8~~~~~0.01~~~~~22.7~17.15~0.8~~~0~~~~~~~~13.36~0~0.12~0~0~0~~69.7~~0.53
X1006~X~Tomato, fruit vegetable, whole, raw, combined varieties~~~~~~0~0~0.76~~~~~~0.46~~~~~~~3.04~2.69~2.69~2.69~549~549~~~~~~0~6.6~3.04~0.27~~~0~0~~~~0.01~~~~0~0~0~0~5.85~100~17.36~19.76~73.28~82.88~19.83~82.88~21.25~88.83~0~0.4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.32~~~0.062~~~~0.163~~~~~~~~0.028~~~~1.2~~~~0~0~0~1.38~0.12~1.27~~~~~~~~~~~~~~~0.11~0.2~~~~~0~0~~~~~~~~~~~7.3~~~0~0~94~~~~~~2.65~0.1~0.64~0.54~~0.12~6.25~~~~~~~22~~1.19~0.67~0.52~240~~~~0.75~99.65~~0~0.01~~0.2~~~~~1~~0.04~0.04~~0~0~2.65~2.65~~~~~0.02~~~~~4.24~3.89~0.8~~~~~~~~~~~91.68~0~0.07~23.7~0~0.77~~94.15~~0.11
X1008~X~Potato, root vegetable, stem tuber, flesh & skin, baked, combined cultivars~~~~~~0~0~0.04~~~~~~1.25~~~~~~~17.67~16.55~16.55~18.09~2~2~~~~~~0~7.2~17.67~1.66~~~0~0~~~~0.13~~~~0~22.2~0.4~0.42~24~100~79.48~83.88~337.33~354.93~84.91~354.93~89.46~373.95~0~0.35~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.28~~~0.007~~~~0.151~~~~~~~~0.091~~~~2.2~~~~22.2~22.2~0~0.4~0~0.6~~~~~~~~~~~~~~~1.09~0.7~~~~~0.05~0.05~~~~~~~~~~~23~~~0.05~0.05~200~~~~~~1~0.5~1.8~1.3~~0.41~6.25~~~~~~~45~~2.18~1.6~0.58~470~~~~2.53~98.88~~0~0.02~~0.5~~~~~1.1~~15.15~16.67~~0.3~0.32~1.4~1.42~~~~~0.03~~~~~19.87~18.75~0.8~~~~~~~~~~~0.33~0~0.36~15~0~0.04~~76~~0.41
X1009~X~Lettuce, leafy vegetable, raw, combined varieties~~~~~~0~0~0.07~~~~~~0.47~~~~~~~0~1.89~1.89~1.97~267~267~~~~~~0~9.2~0~0.19~~~0~0~~~~0.03~~~~0~44.5~0~0~3.45~100~14.76~17.88~62.36~74.84~17.9~74.84~10.22~42.71~0~0.3~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0~~~~0~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.24~~~0~~~~0~~0~~0~~~~0.1~~~~1.56~~~~44.5~44.5~0~0.6~0.03~0.5~~~~~~~~~~~~~~~0.68~0.17~~~~~0~0~~~~~~~~~~~5.9~~~0~0~74~~~~~~1.1~0.2~1.9~1.7~~0.18~6.25~~~~~~~19~~1.54~~~170~~~~1.13~101.89~~0~0.03~~0.2~~~~~2.2~~0.79~0.87~~0~0~1.1~1.1~~~~~0.02~~~~~1.56~3.45~0.8~~~~~~~~~~~44.59~0~0.21~10~0~0.08~~96.55~~0.07
X101~X~Potato, fries, fried in beef dripping, salt added~~~138~230~0.14~0~~0.1~~186.6~311~0.19~0~1.69~~~~688.8~1148~0.69~27.13~28.66~28.66~31.48~34~34~~~0.4~157~0~0~7~27.13~2.87~~223~0~10~0~~0~0.25~48~80~0.05~~41~0.28~0.29~43.56~100~185.98~195.44~782.59~820.43~196.28~820.43~190.05~794.42~0~6.26~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~5.985~~~2.89~~~~0.257~~~~~~~~2.584~~~~4.73~~~~41~41~0~0.13~~0.15~481.8~803~0.48~127.8~213~0.13~~~72~120~0.07~~~~7.03~1.3~157.2~262~0.16~~0~0~0~226.2~377~0.23~~~~206.4~344~0.21~33~~~0~0~235~~60~100~0.06~0~0.28~0.92~1.82~0.9~~0.6~6.25~~~0.2~167.4~279~0.17~69~~1.4~0.7~0.7~881~147.6~246~0.15~3.75~101.53~~0~0.1~~0.35~157.2~262~0.16~~145~~28.1~30.91~~0.28~0.29~0.56~0.57~76~~~~0.13~147.6~246~0.15~~31.86~33.39~0.96~54~90~0.05~118.2~197~0.12~196.8~328~0.2~~5.68~0~0.15~11~0~0.1~~56.44~~0.6
X1010~X~Kumara, root vegetable, root tuber, flesh, boiled, drained, no salt added, combined cultivars~~~~~~0~0~0.47~~~~~~0.85~~~~~~~17.98~13.05~13.05~14.04~15~15~~~~~~0~22~17.98~1.31~~~0~0~~~~0.16~~~~0~32.35~2.7~2.84~22.6~100~60.4~64.6~256.33~273.13~65.34~273.13~85.37~356.85~0~0.3~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~0.24~~~0~~~~0.13~~~~~~~~0.066~~~~2.1~~~~32.35~32.35~0~0.8~0~1.05~~~~~~~~~~~~~~~0.29~0.48~~~~~0.05~0.05~~~~~~~~~~~19~~~0~0~450~~~~~~1.85~0.2~2.2~2~~0.22~6.25~~~~~~~35~~2.08~1.3~0.78~350~~~~1.38~95.08~~0~0.02~~0.48~~~~~18~~8.5~9.35~~2.65~2.78~4.55~4.69~~~~~0.03~~~~~20.08~15.15~0.8~~~~~~~~~~~2.51~0~0.25~19~0~0.47~~77.4~~0.26
